descmunicipio;ano;altitude;CodClima;CodRegiao;precipitacao_Janeiro;precipitacao_Fevereiro;precipitacao_Março;precipitacao_Abril;precipitacao_Maio;precipitacao_Junho;precipitacao_Julho;precipitacao_Agosto;precipitacao_Setembro;precipitacao_Outubro;precipitacao_Novembro;precipitacao_Dezembro;umidade_Janeiro;umidade_Fevereiro;umidade_Março;umidade_Abril;umidade_Maio;umidade_Junho;umidade_Julho;umidade_Agosto;umidade_Setembro;umidade_Outubro;umidade_Novembro;umidade_Dezembro;temperatura_Janeiro;temperatura_Fevereiro;temperatura_Março;temperatura_Abril;temperatura_Maio;temperatura_Junho;temperatura_Julho;temperatura_Agosto;temperatura_Setembro;temperatura_Outubro;temperatura_Novembro;temperatura_Dezembro
QUATIS;1952;415;2;6;555,2;494,8;176,0;44,2;4,4;75,6;3,4;49,7;87,1;139,7;231,8;293,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1953;415;2;6;78,7;283,0;240,3;132,5;40,1;11,1;20,6;34,8;39,5;248,1;224,7;365,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1954;415;2;6;163,1;212,7;242,0;85,2;138,3;30,9;28,1;17,6;47,9;105,2;177,8;375,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1955;415;2;6;403,3;186,8;210,3;136,4;81,5;6,3;9,2;18,4;9,1;92,2;141,0;345,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1956;415;2;6;53,3;343,5;248,2;69,1;54,8;53,0;41,3;43,5;57,0;99,1;98,4;374,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1957;415;2;6;281,1;224,2;353,5;152,1;38,5;10,3;46,5;34,2;108,2;152,8;184,7;184,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1958;415;2;6;288,0;133,7;209,0;124,9;145,8;37,7;44,8;15,7;94,1;272,3;183,1;421,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1959;415;2;6;309,5;320,1;460,1;117,4;9,9;1,4;3,0;43,4;10,0;288,8;240,2;265,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1960;415;2;6;391,6;300,7;345,6;61,6;86,6;38,4;9,8;45,2;80,1;179,7;316,2;346,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1961;415;2;6;489,8;516,3;231,4;182,3;41,4;19,5;15,0;4,0;10,7;143,4;173,8;391,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1962;415;2;6;366,4;578,8;201,3;113,9;39,2;11,0;8,8;36,5;179,4;184,6;183,0;352,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1963;415;2;6;159,0;288,5;132,2;80,0;32,5;5,1;10,8;27,0;3,3;115,1;153,3;217,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1964;415;2;6;348,8;528,1;182,5;94,6;25,3;23,9;42,4;27,6;32,9;153,2;111,8;345,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1965;415;2;6;487,0;356,4;175,8;168,4;83,8;108,8;58,4;34,0;40,6;231,2;344,4;285,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1966;415;2;6;426,8;85,8;333,7;71,8;59,0;0,0;14,6;53,8;47,2;212,8;383,6;272,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1967;415;2;6;816,4;549,3;489,0;69,8;2,0;45,8;21,8;9,1;74,8;56,3;173,0;352,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1968;415;2;6;159,3;221,9;193,8;69,5;7,0;1,3;20,0;39,6;51,6;101,5;159,3;329,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1969;415;2;6;663,0;185,2;206,0;138,0;111,0;40,8;0,0;105,4;69,8;249,3;403,7;434,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1970;415;2;6;342,6;331,4;278,2;101,9;75,1;62,6;111,0;86,8;127,0;139,8;179,4;262,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1971;415;2;6;181,6;240,2;260,4;71,8;26,6;0,0;0,0;51,4;175,6;192,1;279,1;330,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1972;415;2;6;376,1;491,9;345,6;94,2;61,0;5,2;49,2;47,3;64,3;192,4;167,0;259,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1973;415;2;6;556,9;491,9;381,7;217,8;135,4;8,2;0,0;8,0;72,3;396,3;324,8;431,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1974;415;2;6;520,8;188,3;681,4;222,8;54,2;40,4;8,0;4,0;8,0;292,3;146,6;773,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1975;415;2;6;584,3;356,8;304,9;73,0;50,6;18,2;0,0;0,0;22,2;321,6;554,8;467,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1976;415;2;6;839,5;508,9;490,1;192,9;76,5;14,2;0,0;68,5;270,3;309,9;442,5;551,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1977;415;2;6;650,6;39,8;712,5;243,1;12,4;8,2;22,8;42,0;132,4;74,4;464,2;285,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1982;415;2;6;389,2;265,6;470,6;78,2;34,4;40,4;38,6;64,4;22,2;154,6;194,4;565,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1983;415;2;6;417,8;151,4;270,2;142,1;159,6;121,9;52,1;7,1;271,5;282,7;165,6;591,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1984;415;2;6;197,7;55,3;255,6;183,1;140,5;8,1;3,4;34,4;56,6;70,4;147,3;316,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1985;415;2;6;808,1;372,7;294,5;186,0;57,7;9,7;6,4;19,9;132,1;60,7;174,4;346,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1986;415;2;6;435,9;401,9;325,8;68,5;59,4;0,5;91,6;112,9;31,5;45,0;156,1;449,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1987;415;2;6;384,6;231,3;216,1;288,0;90,6;45,0;14,3;10,0;106,8;118,0;48,0;334,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1988;415;2;6;367,1;597,1;216,3;214,2;67,8;17,7;9,5;2,5;51,9;221,1;145,1;248,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1989;415;2;6;234,2;362,7;325,1;140,9;47,3;73,1;56,8;23,6;101,1;80,3;154,5;389,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1990;415;2;6;185,0;218,5;192,4;209,2;59,6;16,8;60,0;39,0;85,0;142,9;185,1;239,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1991;415;2;6;357,0;307,4;577,0;154,4;42,8;26,2;19,3;3,0;98,5;98,9;138,6;338,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1992;415;2;6;578,7;139,3;292,6;140,7;60,5;1,7;32,5;14,5;154,1;155,7;371,0;171,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1993;415;2;6;153,6;345,6;461,7;0,0;20,5;45,6;11,2;3,1;115,3;142,7;96,1;285,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1994;415;2;6;231,3;246,7;312,5;152,9;107,2;25,7;16,5;1,2;9,6;91,7;163,6;380,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1995;415;2;6;254,9;391,3;146,8;35,9;68,3;9,4;37,4;1,2;98,4;192,1;191,9;320,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1996;415;2;6;344,9;381,1;417,7;150,7;32,9;17,9;7,6;43,2;168,1;125,7;569,9;418,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1997;415;2;6;500,8;153,6;205,7;146,5;42,4;33,1;7,7;8,8;54,9;168,9;210,0;311,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1998;415;2;6;215,3;364,2;175,5;44,5;84,5;14,3;49,7;26,9;116,9;227,7;244,5;216,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;1999;415;2;6;391,6;223,6;238,4;94,7;12,9;35,8;40,3;1,7;40,8;45,4;105,9;390,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;2000;415;2;6;433,0;234,6;309,0;42,2;46,8;0,6;69,9;26,8;109,8;62,3;265,2;364,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;2001;415;2;6;152,9;172,1;192,6;50,7;70,5;16,6;18,2;49,4;53,3;172,1;209,0;233,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUATIS;2002;415;2;6;388,6;258,5;142,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





QUISSAMA;1966;19;7;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;268,4;107,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1967;19;7;5;246,0;43,4;179,2;178,2;52,9;0,0;67,8;16,4;2,0;6,2;180,2;315,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1968;19;7;5;156,4;139,4;79,7;50,0;34,0;18,0;82,2;65,6;95,9;132,8;60,0;175,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1969;19;7;5;127,9;92,6;69,6;71,0;12,6;226,0;20,8;28,0;6,2;144,2;46,6;184,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1970;19;7;5;146,0;45,0;8,2;59,3;8,0;26,0;62,4;29,6;48,4;103,0;208,4;43,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1971;19;7;5;120,0;132,2;59,4;57,2;122,4;102,8;11,0;93,0;131,0;51,4;364,6;260,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1972;19;7;5;67,0;72,0;68,6;82,2;87,0;0,0;71,0;59,0;61,0;43,0;131,6;88,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1973;19;7;5;44,4;49,0;169,4;19,0;51,0;67,0;69,2;35,0;83,0;80,6;206,6;99,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1974;19;7;5;103,6;19,2;71,8;39,6;52,2;21,2;34,0;6,0;19,0;99,8;55,6;201,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1975;19;7;5;163,2;35,2;26,0;84,6;84,7;42,2;22,6;4,0;75,1;192,3;156,3;45,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1976;19;7;5;39,8;65,3;34,2;4,4;105,8;19,4;117,2;83,4;130,9;89,6;86,9;195,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1977;19;7;5;44,4;22,2;10,2;178,2;22,4;25,1;56,5;6,8;79,9;41,5;202,6;168,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1978;19;7;5;126,7;112,3;31,1;80,0;71,9;7,5;51,4;21,4;29,9;28,2;146,9;74,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1979;19;7;5;280,5;221,0;21,5;84,8;13,0;3,5;56,0;15,5;67,1;41,5;111,5;208,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1980;19;7;5;129,2;41,5;0,0;61,3;49,0;20,0;8,8;38,7;22,5;121,7;77,8;131,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1981;19;7;5;75,6;34,1;109,1;75,8;34,0;4,4;38,8;0,0;0,0;131,3;263,5;170,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1982;19;7;5;145,0;31,4;167,3;88,6;21,3;0,0;18,0;57,0;9,5;62,1;93,0;208,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1983;19;7;5;74,4;93,4;53,3;115,8;44,5;53,8;27,6;0,0;247,5;286,4;115,1;123,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1984;19;7;5;84,5;21,2;100,8;110,8;13,9;2,5;84,7;106,2;21,9;53,2;70,6;182,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1985;19;7;5;231,1;155,2;142,1;32,0;36,6;21,0;23,7;32,0;18,7;98,7;126,8;114,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1986;19;7;5;67,6;101,2;79,4;70,2;60,5;47,8;36,1;22,0;34,6;14,3;85,2;158,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1987;19;7;5;63,0;38,2;140,2;133,5;30,6;60,4;17,0;9,0;38,6;70,7;89,3;259,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1988;19;7;5;45,9;213,3;149,0;79,4;64,5;60,5;41,4;0,0;38,0;90,6;129,8;155,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1989;19;7;5;69,3;32,3;78,5;84,2;91,9;124,5;34,2;9,7;84,3;58,4;100,4;183,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1990;19;7;5;4,5;61,0;164,3;65,7;64,8;87,1;21,6;56,3;52,6;97,6;68,2;117,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1991;19;7;5;226,8;97,7;137,6;26,4;50,1;36,3;76,3;27,1;67,2;38,6;138,8;67,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1992;19;7;5;116,6;26,7;19,9;41,7;48,5;44,8;77,2;15,0;208,5;50,8;157,5;160,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1993;19;7;5;59,8;98,5;36,9;103,2;42,2;49,3;8,3;23,4;104,2;86,9;48,3;95,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1994;19;7;5;108,8;0,0;263,8;187,7;59,9;50,3;43,2;2,6;48,3;48,0;0,0;152,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1995;19;7;5;66,2;110,2;31,7;101,5;95,4;8,6;13,3;33,6;53,7;141,3;152,6;166,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1996;19;7;5;62,6;74,4;90,7;54,8;47,0;29,0;16,1;24,3;178,4;59,5;284,5;172,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1997;19;7;5;178,7;25,1;157,0;33,7;53,7;7,5;1,2;13,4;55,0;66,8;76,9;110,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1998;19;7;5;194,6;358,8;23,5;33,1;71,1;30,6;4,2;19,2;35,0;145,4;146,5;78,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;1999;19;7;5;82,8;4,3;51,0;27,0;32,6;96,5;71,2;21,4;28,4;52,9;154,8;143,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;2000;19;7;5;151,8;22,5;77,5;37,8;17,1;10,5;14,6;28,5;67,8;43,6;117,7;95,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;2001;19;7;5;95,5;41,7;163,3;57,9;39,3;89,9;15,3;14,8;24,6;89,7;175,5;196,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
QUISSAMA;2002;19;7;5;62,0;72,4;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





RESENDE;1957;407;8;6;0,0;0,0;0,0;167,4;22,9;3,8;35,7;4,6;102,5;93,3;111,0;157,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1958;407;8;6;143,0;143,7;138,4;143,0;77,2;75,2;25,0;6,0;88,1;189,4;297,8;189,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1959;407;8;6;304,0;241,0;255,5;112,6;3,0;0,3;4,0;39,0;38,0;118,5;211,5;218,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1960;407;8;6;218,9;362,1;216,9;14,3;54,6;41,7;5,2;12,0;39,2;96,9;176,8;201,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1961;407;8;6;427,1;283,1;320,0;239,2;31,4;14,8;6,4;6,4;2,7;56,8;103,9;212,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1962;407;8;6;345,3;481,1;177,3;53,1;29,9;17,3;7,1;31,0;99,5;136,9;104,1;227,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1963;407;8;6;181,1;270,0;200,4;18,2;11,2;0,0;0,0;0,0;0,0;90,9;78,0;116,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1964;407;8;6;300,6;250,7;66,9;75,8;94,2;24,0;0,0;12,0;51,0;135,9;86,0;249,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1965;407;8;6;272,0;197,0;134,0;145,0;54,0;60,0;73,0;8,0;41,0;254,0;159,0;197,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1966;407;8;6;427,0;147,5;305,0;78,0;40,1;7,0;5,0;35,2;28,0;229,6;418,4;359,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1967;407;8;6;604,0;334,7;312,0;44,1;5,0;23,6;18,0;1,3;23,6;183,4;167,6;246,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1968;407;8;6;312,1;117,5;96,1;54,9;4,2;1,0;12,1;38,9;38,3;81,3;162,2;293,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1969;407;8;6;362,0;177,5;198,3;95,2;23,8;36,5;0,8;48,5;29,2;107,8;254,8;235,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1970;407;8;6;141,8;173,2;96,3;130,0;18,3;27,6;53,1;96,3;89,1;176,0;106,8;141,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1971;407;8;6;132,9;132,9;215,3;94,3;24,4;84,7;2,7;38,3;91,9;149,7;224,2;258,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
RESENDE;1972;407;8;6;205,2;230,0;237,3;49,9;44,3;2,3;22,7;62,7;32,5;98,1;159,2;338,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
